,isWeekday,Daytime 0,Daytime 1,Daytime 2,Daytime 3,Daytime 4,Duration 0,Duration 1,Duration 2,Duration 3,isICMP,isUDP,isTCP,Src IP 0,Src IP 1,Src IP 2,Src IP 3,Src IP 4,Src IP 5,Src IP 6,Src IP 7,Src IP 8,Src IP 9,Src IP 10,Src IP 11,Src IP 12,Src IP 13,Src IP 14,Src IP 15,Src IP 16,Src IP 17,Src IP 18,Src IP 19,Src IP 20,Src IP 21,Src IP 22,Src IP 23,Src IP 24,Src IP 25,Src IP 26,Src IP 27,Src IP 28,Src IP 29,Src IP 30,Src IP 31,Src IP 32,Src IP 33,Src IP 34,Src IP 35,Src Pt 0,Src Pt 1,Src Pt 2,Src Pt 3,Src Pt 4,Src Pt 5,Src Pt 6,Src Pt 7,Src Pt 8,Src Pt 9,Src Pt 10,Src Pt 11,Src Pt 12,Src Pt 13,Src Pt 14,Src Pt 15,Src Pt 16,Src Pt 17,Src Pt 18,Src Conns 0,Src Conns 1,Src Conns 2,Src Conns 3,Dst IP 0,Dst IP 1,Dst IP 2,Dst IP 3,Dst IP 4,Dst IP 5,Dst IP 6,Dst IP 7,Dst IP 8,Dst IP 9,Dst IP 10,Dst IP 11,Dst IP 12,Dst IP 13,Dst IP 14,Dst IP 15,Dst IP 16,Dst IP 17,Dst IP 18,Dst IP 19,Dst IP 20,Dst IP 21,Dst IP 22,Dst IP 23,Dst IP 24,Dst IP 25,Dst IP 26,Dst IP 27,Dst IP 28,Dst IP 29,Dst IP 30,Dst IP 31,Dst IP 32,Dst IP 33,Dst IP 34,Dst IP 35,Dst Pt 0,Dst Pt 1,Dst Pt 2,Dst Pt 3,Dst Pt 4,Dst Pt 5,Dst Pt 6,Dst Pt 7,Dst Pt 8,Dst Pt 9,Dst Pt 10,Dst Pt 11,Dst Pt 12,Dst Pt 13,Dst Pt 14,Dst Pt 15,Dst Pt 16,Dst Pt 17,Dst Pt 18,Dst Conns 0,Dst Conns 1,Dst Conns 2,Dst Conns 3,Packets 0,Packets 1,Packets 2,Packets 3,Bytes 0,Bytes 1,Bytes 2,Bytes 3,Bytes 4,isSYN,isACK,isFIN,isURG,isPSH,isRES
0,0.0030710308,0.0037582137,0.000115582916,0.02031457,0.0014018302,0.0011577077,0.0003982672,0.0011385514,0.0013545689,0.00024105934,3.5265053e-09,1.8757919e-06,0.00095068896,0.0007596322,0.0010931286,2.9207677e-06,0.032713957,1.6973277e-07,0.00972921,0.00027137823,0.0005742416,2.2608348e-05,0.00018105998,0.005393125,0.004732736,9.39955e-05,1.4691922e-06,0.0009170788,0.03705166,0.0012976049,0.00087217207,0.006921388,0.003663613,8.728713e-07,2.0407186e-05,3.885043e-07,7.290165e-05,2.780682e-06,7.5196667e-06,1.1718556e-08,5.7795907e-05,4.35134e-06,1.1958829e-06,1.8647937e-05,6.9089157e-07,5.8941554e-09,1.8940693e-06,2.9312574e-07,6.4058736e-06,1.9115714e-06,0.0013715506,4.091686e-06,6.268264e-05,5.2934784e-06,0.00010205966,0.00015371566,4.5850908e-07,4.6130322e-07,6.712464e-06,0.00017982147,1.1277217e-06,0.000107800784,2.8168788e-06,1.0017886e-07,5.809843e-07,3.545257e-07,1.7253804e-08,1.493449e-08,0.00021092531,0.0014626019,0.00027763017,5.0746905e-07,0.87998754,0.0003641561,5.305064e-06,9.578845e-07,1.1971671e-06,0.00042136392,0.0042907037,0.001078153,0.0011775881,0.0008201183,4.9453836e-05,0.00032283453,8.104014e-06,6.543744e-05,5.5240525e-06,0.0006035529,7.735743e-06,3.615055e-05,0.00052600686,1.6666023e-05,4.349069e-05,1.0432063e-05,0.00092030317,0.001266411,0.99665934,7.35931e-06,2.5036808e-05,0.00028796692,3.639382e-08,6.950603e-10,1.10591145e-07,3.9851216e-06,1.6973708e-08,4.9688904e-08,6.437278e-08,3.1420745e-07,4.6255323e-06,0.0073682605,2.4674018e-06,3.3894285e-05,1.521367e-06,0.0011662259,9.6380885e-05,0.000243058,1.982232e-08,5.472197e-07,0.015383026,5.294559e-07,6.130471e-06,3.018533e-06,9.2261075e-07,2.1778399e-06,8.765538e-08,3.4392604e-09,3.1276388e-05,0.00036100487,0.18105553,0.28303662,1.0180966,9.758184e-05,3.7772934e-05,0.014584941,0.005077432,0.00033493296,0.0006923459,0.0029600787,1.190933e-05,0.00017148821,0.0040062354,0.002158219,0.08103823,1.2463378e-08,0.016993126,2.5767047e-05
1,0.00016373875,0.015256878,0.015934754,0.0005326833,0.0047105006,0.0010797079,1.0353469,0.00015224678,0.5427914,0.07707919,7.984449e-11,4.056457e-05,0.00014253803,1.006104,0.0004765172,3.5795001e-06,0.0012413348,9.027872e-07,0.0005917554,2.225986e-05,4.111718e-05,0.00024011736,3.919329e-05,0.00037931692,8.7432985e-05,1.3782653e-06,1.2719622e-06,0.00019152263,3.385035e-08,0.00016449174,0.0006123583,0.00016075617,0.00012873403,8.746027e-08,8.056016e-06,7.3202966e-05,0.0013993243,0.99933124,0.002836691,7.57123e-07,0.0001098605,9.563145e-06,8.314283e-06,2.3969908e-06,8.648414e-08,2.2979207e-06,5.8178364e-07,2.644102e-07,7.0216224e-06,5.853717e-08,0.0028161602,5.0917424e-07,5.8646234e-05,4.4601447e-07,0.00026464564,2.20984e-05,2.0351075e-08,4.1978728e-07,2.2016075e-06,0.00064354023,5.3043777e-08,6.27359e-05,3.5153319e-06,5.5655754e-08,5.7636936e-07,2.0797484e-07,5.211504e-08,2.791296e-07,0.003825135,0.93979746,0.0007180277,0.9913551,7.885104e-05,0.004125299,3.006553e-06,0.045548186,1.0812664e-05,0.0038532584,0.0025193384,0.005001171,0.00034994897,0.036100145,0.0043297787,0.0029488795,0.022587428,1.6783528e-06,0.031465873,0.00012906968,0.0030984278,0.0069687464,0.07976118,4.385275e-06,2.9557017e-05,6.593988e-06,0.022578502,0.02265265,2.2015296e-05,0.0004482327,0.00016492064,0.008838881,4.7380883e-08,3.338286e-08,1.9764627e-06,5.0021963e-06,9.518383e-08,5.5451554e-08,8.0385504e-08,9.95364e-11,7.153107e-06,0.00014792221,4.823876e-06,6.762422e-05,7.998917e-08,6.8977264e-05,9.422204e-06,8.7612925e-06,1.3348891e-07,1.5570629e-06,2.7224569e-06,3.5192374e-10,1.6960872e-06,1.208234e-08,2.8903018e-09,5.4346765e-07,3.83024e-08,6.073691e-09,6.7033197e-06,1.0664645,0.964714,0.0015511975,5.961356e-06,6.667723e-05,0.00030976604,0.00077421725,2.7006554e-06,4.9111037e-05,0.0001136503,0.23924607,0.30449733,0.002306067,1.0203425,9.46563e-05,0.016117247,4.3676854e-07,0.13338278,4.4422904e-05
2,0.0025985625,5.1764535e-05,0.001702324,1.6367407e-09,0.00015952463,4.05372e-06,0.00041568177,0.00044712052,0.00063932635,7.467237e-05,5.673356e-10,5.845918e-07,0.0008322858,0.0010330218,0.0019167248,1.9347854e-06,0.03436157,1.724803e-07,0.010066189,0.0003086176,0.00033359803,1.15122275e-05,3.303835e-05,0.0039879708,0.00444124,0.00014321398,1.4455302e-06,0.00016693833,0.03256221,0.0007048322,0.0019363494,0.0057173315,0.00380935,5.2751074e-07,1.6213426e-05,4.4911026e-08,2.1537258e-05,5.472896e-06,0.0002105288,1.663891e-08,0.00011144493,6.1266255e-06,6.8689906e-07,1.8049352e-05,8.876627e-07,7.670379e-09,2.4973822e-06,4.6361205e-07,6.87568e-06,1.5893097e-06,0.0013791901,1.35406935e-05,1.2348583e-05,1.9014751e-06,0.00014548066,0.0003111407,3.6866126e-07,1.4947764e-06,8.760716e-06,0.00021704937,1.3621168e-06,9.309499e-05,3.0944714e-06,1.2075348e-07,4.8647127e-07,2.8789572e-07,4.0205016e-08,1.894538e-09,5.3509804e-05,0.0010886209,0.00011089523,1.2338758e-06,0.8742942,0.00075306627,1.305751e-07,4.162227e-07,1.4044897e-06,0.00034078708,0.0043750037,0.002473876,0.0011132183,0.012393673,3.2233672e-06,4.877938e-06,9.605829e-05,3.737082e-05,3.2097843e-05,0.0009738017,5.7504894e-06,0.0002743682,0.0005355707,4.5571585e-05,1.9080203e-07,1.0628733e-05,0.0010989595,0.0006862813,0.9953466,7.673944e-05,9.625242e-07,0.00028977913,6.810928e-08,3.9740344e-09,1.5175237e-07,5.01519e-06,3.3876397e-08,1.8335726e-07,8.7503466e-08,3.3916945e-07,4.5495804e-06,0.005563968,4.7524928e-08,2.1477376e-06,9.0206846e-08,0.0014317236,9.8627905e-05,0.00026452943,3.3045066e-07,2.254611e-06,0.011257051,3.334531e-07,1.0009764e-05,5.2647533e-06,9.288339e-07,2.7940373e-06,9.847442e-08,7.897515e-09,3.12053e-05,0.00035837604,0.18513744,0.28299984,1.0165532,7.1691415e-05,2.830852e-05,0.012735811,0.0047675073,0.00039876517,0.0008281304,0.0027930455,0.00011485738,6.1124876e-05,0.0034006368,0.0019772905,0.08580254,3.267769e-08,0.016730823,3.7106256e-05
3,0.002403357,0.0038232454,0.00031605337,0.017482435,0.001204666,0.0011355767,0.0010570162,0.15262617,0.12854753,0.0011738824,1.4802021e-08,2.0378243e-06,0.0007456741,0.0011801324,2.0512442e-05,3.7375405e-06,0.037872065,1.5615672e-07,0.0150589775,0.000580355,1.7005046e-05,4.2190586e-06,9.145095e-05,0.0025398675,0.0049178437,8.471842e-05,1.6319725e-06,0.002138089,0.029560156,0.0014722396,0.0014858082,0.0046742316,0.0035842515,6.183714e-07,1.5374788e-05,3.9030448e-07,4.5912024e-05,3.830136e-06,2.8702714e-06,6.8288036e-10,6.225882e-05,3.255304e-06,3.4752052e-06,2.3954413e-05,5.754859e-07,3.0484586e-09,2.0118139e-06,2.7185166e-07,7.281388e-06,1.9762756e-06,0.0010713766,2.0237508e-06,4.2777552e-05,9.300807e-06,0.00024126693,8.351045e-05,4.4890683e-07,1.4068564e-07,5.5898e-06,0.00011391924,1.0524006e-06,0.00018519422,1.4904481e-06,6.0168034e-08,9.692094e-07,3.0392155e-07,2.8967769e-08,1.6037415e-08,0.97634315,1.0934106,0.00068682054,3.326743e-07,0.8801841,0.00023042236,4.4815533e-06,6.5552005e-05,2.1477758e-10,0.00040181342,0.0052353367,0.0018957353,0.0018934574,0.0010986371,3.47256e-05,0.00010377375,1.9812454e-05,7.112157e-05,6.5977956e-06,0.000624197,3.6656857e-06,1.6273107e-05,0.00037405107,1.9764564e-06,4.3051707e-05,1.1442889e-05,0.00072318123,0.00083500874,0.99537325,4.194516e-05,4.7967154e-05,0.000553295,6.311714e-08,5.2388494e-10,1.6475609e-07,4.104982e-06,2.8424273e-08,6.3346384e-08,4.6882253e-08,3.01023e-07,5.3246195e-06,0.00094409625,2.6010614e-06,2.0547584e-05,3.3885774e-06,0.0008981444,0.00021241794,0.0002806872,8.34647e-09,3.077147e-07,0.005931629,4.18306e-07,7.101282e-06,4.44815e-06,8.9713535e-07,2.551628e-06,6.2964915e-08,4.943262e-09,3.9645274e-05,0.00027490483,0.070848405,0.48993933,1.0211092,0.00040318246,0.0005385186,0.01983765,0.004395394,0.0017446106,0.00345041,0.004223396,7.0036776e-10,0.0005209463,0.034908295,0.0018341886,0.01385323,8.196719e-09,0.015083747,2.5982694e-05
4,3.6570662e-05,0.0070366208,0.00037585545,0.00989681,0.0002724666,6.757652e-05,0.0010241243,0.060666118,0.028800067,0.01234593,3.872863e-08,0.00020868082,0.0001531081,0.9725662,2.9364523e-05,5.4408765e-06,0.00050222303,7.4355717e-07,0.00032958933,3.962494e-06,0.0005679398,6.0848874e-05,9.15772e-06,0.00015608821,0.00047081913,1.9356328e-05,1.6767436e-06,4.0668176e-05,1.6549652e-06,0.00020997696,0.0006842884,0.0001273603,0.0008272328,1.9994989e-08,8.338124e-06,0.00017747254,0.0009938715,0.9981767,0.0014334134,4.8038316e-07,6.9941285e-05,9.885991e-07,1.5381058e-05,2.7061192e-06,4.4188923e-08,1.3069317e-06,3.704178e-07,2.2000825e-07,6.6209245e-06,9.669336e-08,0.016006121,3.718239e-06,4.7453403e-05,5.9880585e-06,0.016568804,2.9405233e-05,5.2744337e-08,4.7143995e-08,9.066849e-07,0.00043737123,2.6726681e-08,0.00010545797,6.075272e-06,6.6847536e-09,1.16323584e-07,2.9635103e-07,2.0663022e-08,3.2822274e-07,6.946219e-05,1.0732024,0.0013917515,0.9791298,3.1298575e-06,0.00080004486,0.00010074184,0.0069313403,1.9669988e-06,0.004802884,0.0013372612,1.075353e-05,9.563107e-06,8.52023e-05,0.0066337795,0.0033027257,0.026548928,5.296599e-05,0.03914739,0.0046041715,2.899522e-07,0.012466699,0.04568293,9.613002e-05,1.4846303e-05,6.7217725e-06,0.022751285,0.023623532,1.077075e-05,7.8001785e-06,9.372804e-05,0.0068877786,3.5313903e-08,4.5215142e-08,1.3249193e-06,5.151653e-06,5.0485365e-08,7.3939854e-10,3.889354e-08,7.7846735e-10,6.59526e-06,1.3241732e-06,0.0001073063,5.331514e-05,7.1503773e-06,0.00015573231,7.2503094e-06,8.1251914e-05,9.0616815e-08,8.9660085e-07,0.00012735416,5.2105898e-12,2.3035321e-08,2.3487583e-07,1.0412703e-07,2.5967333e-07,7.1240734e-08,9.6772785e-09,9.472785e-06,1.1893702e-05,2.744258e-05,0.00020385986,9.62598e-06,1.0309223e-05,0.0020340006,0.019708091,0.008793472,0.0020012949,0.00035949145,0.0018393004,3.3365483e-05,0.0003327119,0.029496407,2.7361106e-05,0.018310165,8.3503565e-08,0.17364451,1.4785677e-05
5,0.00051185687,0.0011847825,0.010146864,0.004693628,0.0008411028,0.00043358127,0.0035693722,0.11738263,0.04400898,0.04258835,2.8253553e-09,7.7359444e-05,0.0002348943,0.9900193,0.00041703953,8.5225105e-07,0.0015187266,8.950838e-07,6.6656095e-05,2.6213274e-07,0.0001975099,0.00022913436,0.0002874024,8.34287e-05,0.00019887998,4.6019413e-05,1.7391752e-06,8.842996e-05,1.0119305e-06,0.00027819216,0.00036342425,2.737457e-06,1.381214e-05,1.5953265e-07,2.2716304e-06,4.747727e-05,0.0020325247,0.9966359,0.0029729365,8.170062e-07,0.00019975883,1.2852576e-06,1.8444303e-05,5.4426428e-06,1.629304e-07,1.5295604e-06,3.2452198e-07,1.9838335e-07,8.028472e-06,1.330882e-08,1.3233521e-05,1.2303361e-10,6.72636e-05,1.4015485e-06,0.003351572,2.0970388e-06,3.3976235e-08,7.45896e-09,9.272154e-07,0.0022400068,1.798911e-08,0.00011492213,4.126264e-06,1.363231e-07,2.925497e-07,1.3691277e-07,3.5928228e-08,3.5218503e-07,0.00020090141,1.1052278,0.0010438017,0.99435437,6.5792833e-06,0.0013438538,1.9171437e-05,0.033387255,1.3459014e-06,0.0008272763,1.5446969e-05,0.008196929,0.0007596365,0.027289739,0.003045556,0.011919201,0.02001691,7.845138e-06,0.021326605,0.0013800137,6.021575e-06,0.007946611,0.07131826,8.144229e-05,1.3990872e-05,7.460381e-06,0.020445278,0.028639503,1.4634298e-05,0.0002528567,0.00015912499,0.0010345955,1.6436505e-08,3.6568416e-08,1.6243788e-06,4.446532e-06,1.1992769e-07,2.2750637e-09,5.5712633e-08,2.7185894e-09,7.649974e-06,3.2968666e-05,2.0009318e-05,8.042807e-05,1.2063567e-06,0.00013095317,2.726096e-05,1.8946257e-05,1.3435476e-07,4.773924e-07,0.00015755884,7.995271e-11,1.0024083e-06,2.049575e-08,2.5323532e-08,4.3598965e-07,7.449925e-08,4.677007e-09,4.63679e-06,0.9764086,1.0208775,0.0011530397,3.1948316e-06,0.0001467386,0.0039757784,0.041249838,0.021580197,0.00014845951,0.00043460316,0.0003113204,2.1779071e-05,0.00031007334,0.8994511,0.00024987737,0.029553188,2.7686002e-07,0.2882201,7.25051e-06
6,3.6570662e-05,0.0070366208,0.00037585545,0.00989681,0.0002724666,6.757652e-05,0.0010241243,0.060666118,0.028800067,0.01234593,3.872863e-08,0.00020868082,0.0001531081,0.9725662,2.9364523e-05,5.4408765e-06,0.00050222303,7.4355717e-07,0.00032958933,3.962494e-06,0.0005679398,6.0848874e-05,9.15772e-06,0.00015608821,0.00047081913,1.9356328e-05,1.6767436e-06,4.0668176e-05,1.6549652e-06,0.00020997696,0.0006842884,0.0001273603,0.0008272328,1.9994989e-08,8.338124e-06,0.00017747254,0.0009938715,0.9981767,0.0014334134,4.8038316e-07,6.9941285e-05,9.885991e-07,1.5381058e-05,2.7061192e-06,4.4188923e-08,1.3069317e-06,3.704178e-07,2.2000825e-07,6.6209245e-06,9.669336e-08,0.016006121,3.718239e-06,4.7453403e-05,5.9880585e-06,0.016568804,2.9405233e-05,5.2744337e-08,4.7143995e-08,9.066849e-07,0.00043737123,2.6726681e-08,0.00010545797,6.075272e-06,6.6847536e-09,1.16323584e-07,2.9635103e-07,2.0663022e-08,3.2822274e-07,6.946219e-05,1.0732024,0.0013917515,0.9791298,3.1298575e-06,0.00080004486,0.00010074184,0.0069313403,1.9669988e-06,0.004802884,0.0013372612,1.075353e-05,9.563107e-06,8.52023e-05,0.0066337795,0.0033027257,0.026548928,5.296599e-05,0.03914739,0.0046041715,2.899522e-07,0.012466699,0.04568293,9.613002e-05,1.4846303e-05,6.7217725e-06,0.022751285,0.023623532,1.077075e-05,7.8001785e-06,9.372804e-05,0.0068877786,3.5313903e-08,4.5215142e-08,1.3249193e-06,5.151653e-06,5.0485365e-08,7.3939854e-10,3.889354e-08,7.7846735e-10,6.59526e-06,1.3241732e-06,0.0001073063,5.331514e-05,7.1503773e-06,0.00015573231,7.2503094e-06,8.1251914e-05,9.0616815e-08,8.9660085e-07,0.00012735416,5.2105898e-12,2.3035321e-08,2.3487583e-07,1.0412703e-07,2.5967333e-07,7.1240734e-08,9.6772785e-09,9.472785e-06,1.1893702e-05,2.744258e-05,0.00020385986,9.62598e-06,1.0309223e-05,0.0020340006,0.019708091,0.008793472,0.0020012949,0.00035949145,0.0018393004,3.3365483e-05,0.0003327119,0.029496407,2.7361106e-05,0.018310165,8.3503565e-08,0.17364451,1.4785677e-05
7,0.0030710308,0.0037582137,0.000115582916,0.02031457,0.0014018302,0.0011577077,0.0003982672,0.0011385514,0.0013545689,0.00024105934,3.5265053e-09,1.8757919e-06,0.00095068896,0.0007596322,0.0010931286,2.9207677e-06,0.032713957,1.6973277e-07,0.00972921,0.00027137823,0.0005742416,2.2608348e-05,0.00018105998,0.005393125,0.004732736,9.39955e-05,1.4691922e-06,0.0009170788,0.03705166,0.0012976049,0.00087217207,0.006921388,0.003663613,8.728713e-07,2.0407186e-05,3.885043e-07,7.290165e-05,2.780682e-06,7.5196667e-06,1.1718556e-08,5.7795907e-05,4.35134e-06,1.1958829e-06,1.8647937e-05,6.9089157e-07,5.8941554e-09,1.8940693e-06,2.9312574e-07,6.4058736e-06,1.9115714e-06,0.0013715506,4.091686e-06,6.268264e-05,5.2934784e-06,0.00010205966,0.00015371566,4.5850908e-07,4.6130322e-07,6.712464e-06,0.00017982147,1.1277217e-06,0.000107800784,2.8168788e-06,1.0017886e-07,5.809843e-07,3.545257e-07,1.7253804e-08,1.493449e-08,0.00021092531,0.0014626019,0.00027763017,5.0746905e-07,0.87998754,0.0003641561,5.305064e-06,9.578845e-07,1.1971671e-06,0.00042136392,0.0042907037,0.001078153,0.0011775881,0.0008201183,4.9453836e-05,0.00032283453,8.104014e-06,6.543744e-05,5.5240525e-06,0.0006035529,7.735743e-06,3.615055e-05,0.00052600686,1.6666023e-05,4.349069e-05,1.0432063e-05,0.00092030317,0.001266411,0.99665934,7.35931e-06,2.5036808e-05,0.00028796692,3.639382e-08,6.950603e-10,1.10591145e-07,3.9851216e-06,1.6973708e-08,4.9688904e-08,6.437278e-08,3.1420745e-07,4.6255323e-06,0.0073682605,2.4674018e-06,3.3894285e-05,1.521367e-06,0.0011662259,9.6380885e-05,0.000243058,1.982232e-08,5.472197e-07,0.015383026,5.294559e-07,6.130471e-06,3.018533e-06,9.2261075e-07,2.1778399e-06,8.765538e-08,3.4392604e-09,3.1276388e-05,0.00036100487,0.18105553,0.28303662,1.0180966,9.758184e-05,3.7772934e-05,0.014584941,0.005077432,0.00033493296,0.0006923459,0.0029600787,1.190933e-05,0.00017148821,0.0040062354,0.002158219,0.08103823,1.2463378e-08,0.016993126,2.5767047e-05
8,0.0030710308,0.0037582137,0.000115582916,0.02031457,0.0014018302,0.0011577077,0.0003982672,0.0011385514,0.0013545689,0.00024105934,3.5265053e-09,1.8757919e-06,0.00095068896,0.0007596322,0.0010931286,2.9207677e-06,0.032713957,1.6973277e-07,0.00972921,0.00027137823,0.0005742416,2.2608348e-05,0.00018105998,0.005393125,0.004732736,9.39955e-05,1.4691922e-06,0.0009170788,0.03705166,0.0012976049,0.00087217207,0.006921388,0.003663613,8.728713e-07,2.0407186e-05,3.885043e-07,7.290165e-05,2.780682e-06,7.5196667e-06,1.1718556e-08,5.7795907e-05,4.35134e-06,1.1958829e-06,1.8647937e-05,6.9089157e-07,5.8941554e-09,1.8940693e-06,2.9312574e-07,6.4058736e-06,1.9115714e-06,0.0013715506,4.091686e-06,6.268264e-05,5.2934784e-06,0.00010205966,0.00015371566,4.5850908e-07,4.6130322e-07,6.712464e-06,0.00017982147,1.1277217e-06,0.000107800784,2.8168788e-06,1.0017886e-07,5.809843e-07,3.545257e-07,1.7253804e-08,1.493449e-08,0.00021092531,0.0014626019,0.00027763017,5.0746905e-07,0.87998754,0.0003641561,5.305064e-06,9.578845e-07,1.1971671e-06,0.00042136392,0.0042907037,0.001078153,0.0011775881,0.0008201183,4.9453836e-05,0.00032283453,8.104014e-06,6.543744e-05,5.5240525e-06,0.0006035529,7.735743e-06,3.615055e-05,0.00052600686,1.6666023e-05,4.349069e-05,1.0432063e-05,0.00092030317,0.001266411,0.99665934,7.35931e-06,2.5036808e-05,0.00028796692,3.639382e-08,6.950603e-10,1.10591145e-07,3.9851216e-06,1.6973708e-08,4.9688904e-08,6.437278e-08,3.1420745e-07,4.6255323e-06,0.0073682605,2.4674018e-06,3.3894285e-05,1.521367e-06,0.0011662259,9.6380885e-05,0.000243058,1.982232e-08,5.472197e-07,0.015383026,5.294559e-07,6.130471e-06,3.018533e-06,9.2261075e-07,2.1778399e-06,8.765538e-08,3.4392604e-09,3.1276388e-05,0.00036100487,0.18105553,0.28303662,1.0180966,9.758184e-05,3.7772934e-05,0.014584941,0.005077432,0.00033493296,0.0006923459,0.0029600787,1.190933e-05,0.00017148821,0.0040062354,0.002158219,0.08103823,1.2463378e-08,0.016993126,2.5767047e-05
9,0.002403357,0.0038232454,0.00031605337,0.017482435,0.001204666,0.0011355767,0.0010570162,0.15262617,0.12854753,0.0011738824,1.4802021e-08,2.0378243e-06,0.0007456741,0.0011801324,2.0512442e-05,3.7375405e-06,0.037872065,1.5615672e-07,0.0150589775,0.000580355,1.7005046e-05,4.2190586e-06,9.145095e-05,0.0025398675,0.0049178437,8.471842e-05,1.6319725e-06,0.002138089,0.029560156,0.0014722396,0.0014858082,0.0046742316,0.0035842515,6.183714e-07,1.5374788e-05,3.9030448e-07,4.5912024e-05,3.830136e-06,2.8702714e-06,6.8288036e-10,6.225882e-05,3.255304e-06,3.4752052e-06,2.3954413e-05,5.754859e-07,3.0484586e-09,2.0118139e-06,2.7185166e-07,7.281388e-06,1.9762756e-06,0.0010713766,2.0237508e-06,4.2777552e-05,9.300807e-06,0.00024126693,8.351045e-05,4.4890683e-07,1.4068564e-07,5.5898e-06,0.00011391924,1.0524006e-06,0.00018519422,1.4904481e-06,6.0168034e-08,9.692094e-07,3.0392155e-07,2.8967769e-08,1.6037415e-08,0.97634315,1.0934106,0.00068682054,3.326743e-07,0.8801841,0.00023042236,4.4815533e-06,6.5552005e-05,2.1477758e-10,0.00040181342,0.0052353367,0.0018957353,0.0018934574,0.0010986371,3.47256e-05,0.00010377375,1.9812454e-05,7.112157e-05,6.5977956e-06,0.000624197,3.6656857e-06,1.6273107e-05,0.00037405107,1.9764564e-06,4.3051707e-05,1.1442889e-05,0.00072318123,0.00083500874,0.99537325,4.194516e-05,4.7967154e-05,0.000553295,6.311714e-08,5.2388494e-10,1.6475609e-07,4.104982e-06,2.8424273e-08,6.3346384e-08,4.6882253e-08,3.01023e-07,5.3246195e-06,0.00094409625,2.6010614e-06,2.0547584e-05,3.3885774e-06,0.0008981444,0.00021241794,0.0002806872,8.34647e-09,3.077147e-07,0.005931629,4.18306e-07,7.101282e-06,4.44815e-06,8.9713535e-07,2.551628e-06,6.2964915e-08,4.943262e-09,3.9645274e-05,0.00027490483,0.070848405,0.48993933,1.0211092,0.00040318246,0.0005385186,0.01983765,0.004395394,0.0017446106,0.00345041,0.004223396,7.0036776e-10,0.0005209463,0.034908295,0.0018341886,0.01385323,8.196719e-09,0.015083747,2.5982694e-05
