,isWeekday,Daytime 0,Daytime 1,Daytime 2,Daytime 3,Daytime 4,Duration 0,Duration 1,Duration 2,Duration 3,isICMP,isUDP,isTCP,Src IP 0,Src IP 1,Src IP 2,Src IP 3,Src IP 4,Src IP 5,Src IP 6,Src IP 7,Src IP 8,Src IP 9,Src IP 10,Src IP 11,Src IP 12,Src IP 13,Src IP 14,Src IP 15,Src IP 16,Src IP 17,Src IP 18,Src IP 19,Src IP 20,Src IP 21,Src IP 22,Src IP 23,Src IP 24,Src IP 25,Src IP 26,Src IP 27,Src IP 28,Src IP 29,Src IP 30,Src IP 31,Src IP 32,Src IP 33,Src IP 34,Src IP 35,Src Pt 0,Src Pt 1,Src Pt 2,Src Pt 3,Src Pt 4,Src Pt 5,Src Pt 6,Src Pt 7,Src Pt 8,Src Pt 9,Src Pt 10,Src Pt 11,Src Pt 12,Src Pt 13,Src Pt 14,Src Pt 15,Src Pt 16,Src Pt 17,Src Pt 18,Src Conns 0,Src Conns 1,Src Conns 2,Src Conns 3,Dst IP 0,Dst IP 1,Dst IP 2,Dst IP 3,Dst IP 4,Dst IP 5,Dst IP 6,Dst IP 7,Dst IP 8,Dst IP 9,Dst IP 10,Dst IP 11,Dst IP 12,Dst IP 13,Dst IP 14,Dst IP 15,Dst IP 16,Dst IP 17,Dst IP 18,Dst IP 19,Dst IP 20,Dst IP 21,Dst IP 22,Dst IP 23,Dst IP 24,Dst IP 25,Dst IP 26,Dst IP 27,Dst IP 28,Dst IP 29,Dst IP 30,Dst IP 31,Dst IP 32,Dst IP 33,Dst IP 34,Dst IP 35,Dst Pt 0,Dst Pt 1,Dst Pt 2,Dst Pt 3,Dst Pt 4,Dst Pt 5,Dst Pt 6,Dst Pt 7,Dst Pt 8,Dst Pt 9,Dst Pt 10,Dst Pt 11,Dst Pt 12,Dst Pt 13,Dst Pt 14,Dst Pt 15,Dst Pt 16,Dst Pt 17,Dst Pt 18,Dst Conns 0,Dst Conns 1,Dst Conns 2,Dst Conns 3,Packets 0,Packets 1,Packets 2,Packets 3,Bytes 0,Bytes 1,Bytes 2,Bytes 3,Bytes 4,isSYN,isACK,isFIN,isURG,isPSH,isRES,expected_value
0,0.0,0.0,0.0070650404384174,0.0,0.0,0.0,0.0,0.0064568026351099,0.0019230451685625,0.0,0.0,0.0,0.0,0.0,0.0281794558952437,0.0,0.0076945101136784,0.0147165518047998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165973535716934,0.0,0.0,0.0,0.0,0.0,0.0044249569162567,0.0114215358156835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082404616162385,0.0,0.0,0.0,0.0,0.0,0.0134952969885848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598365548867181,0.0,0.0,0.0046723281274623,0.0217483430077511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066636932119865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589721926287237,0.0,0.0,0.0089227005600291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066555441714092,0.0,0.0,0.0,0.0,0.0,0.0182540470988514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2480181411282512,0.0194215787056726,0.5721920105746907,0.0,0.0,0.0,0.0131564211132231,0.0,0.0,0.0,0.0,0.0,0.0314270985425657,0.0,0.0079587781037129,0.0,0.0,0.0,0.017203152
1,0.0,0.0,0.0,0.013741159005941,0.0,0.0221924493171846,0.0,0.0,0.0088241354221312,0.0,0.0,0.0063591487743866,0.0,0.4539765269755141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145701481142885,0.0,0.0,0.0,0.0144552394375078,0.0,0.0,0.0,0.0,0.0,0.0185922202282047,0.0,0.0,0.0,0.0,0.3883294239990669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152159695232151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200134375106537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068520286190588,0.0926555896352863,0.0,0.8456543263983902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248444275833638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144133056873582,0.0,0.0,0.0196911787470351,0.0075078501556866,0.0,0.0055858879913837,0.0,0.0083102793564071,0.0,0.0,0.0,0.0154405447026298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115924126614977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694554900358499,0.2139035753595776,0.0,0.0,0.0,0.0,0.0273544962179368,0.0146267617001023,0.0,0.0,0.0431702022247386,0.0,0.0,0.5091255476023221,0.0145847424863774,0.0,0.0,0.0,0.007813142045705,0.0241425838321447
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113027987377119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147193916375232,0.0,0.0090125941369989,0.0,0.0069239891694838,0.0,0.0,0.0,0.0,0.0,0.0119756130417221,0.0,0.0,0.0,0.0113888227728026,0.0,0.0,0.0,0.0,0.0,0.0169577251285246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006533868101127,0.0,0.0,0.5016356488668356,0.0,0.0,0.0,0.0100164696474829,0.0147320640049768,0.0,0.0,0.0,0.0,0.0088440793984459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225922296955151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016564002694478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195427507074163,0.1419050981849658,0.5583891557303807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113781232398482,0.0,0.0137392627075314
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0064281123775822,0.0,0.0,0.0,0.0145918145962453,0.0,0.0,0.0,0.0128907851155275,0.0,0.0,0.0,0.0118440260268082,0.0141690886193737,0.0,0.0,0.0378790654979822,0.0,0.0,0.0,0.0,0.0,0.0,0.0079685956354897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152438779355754,0.0,0.0,0.0,0.0145997940628188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041026764783671,0.0,0.3785381258455063,0.3963300111448888,0.0,0.014241196036435,0.3692897990386445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3470587710809154,0.0,0.0,0.0,0.0,0.0,0.0,0.0106979613847619,0.0,0.0,0.0,0.0063706017321396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524505135612303,0.1264284374445214,0.5754257300211714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270669297551275,0.0,0.0200040806084871
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158304144377706,0.0,0.0,0.0,0.5255655465565482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486906845488999,0.0,0.0,0.0,0.0,0.0,0.0117189107848587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124127385373701,0.0,0.1418548329811123,0.2059216825986188,0.0,0.6485482076896326,0.0,0.0091242103917798,0.0,0.0096492381985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014633655432118,0.047521654383792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093446579133718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018730217385829,0.0,0.0,0.0,0.0,0.036568995565176
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921700210628266,0.0,0.0,0.0,0.0,0.0,0.0,0.0096183798805907,0.0,0.0,0.0,0.0,0.0,0.0094120270780366,0.0,0.0,0.0155877760653261,0.0,0.0102665241546641,0.0,0.0,0.0306057838840426,0.0,0.0,0.346275121128143,0.0180266656090489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058645872082201,0.0,0.0,0.0,0.0,0.0051517646852077,0.0,0.0,0.0081480895337283,0.0,0.0033475630461485,0.0,0.0,0.0,0.0,0.0,0.0115003240051826,0.0186274917484345,0.0,0.0,0.0,0.0,0.0,0.2364677137537054,0.0,0.666355970862778,0.0097439871433759,0.0,0.011792357788035,0.0,0.0,0.0140414208273141,0.0,0.0,0.0,0.0,0.0,0.0,0.0066055216338003,0.0,0.0,0.006368128260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027511508785884,0.0309725694502492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272115601744971,0.4376044580338369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147560077421268,0.0,0.0,0.1189441571055442,0.0065978170214757,0.0,0.0205696379649249,0.0168227512144985,0.0054665284129309,0.0183874368667602
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065594782454974,0.0,0.0,0.0,0.0027069971420836,0.5209940798464172,0.0057267162560939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348628370090787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005482372581539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050910821178682,0.0102358118974065,0.0,0.0,0.0,0.0,0.0,0.1545881269541364,0.1790257388753423,0.0,0.6394178029708029,0.0,0.0,0.0,0.0,0.0,0.0,0.0119802904007269,0.0,0.0157878023871733,0.0168685925087024,0.0,0.0,0.0,0.0,0.0,0.0484185588564328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070216131530554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091219718737589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054490539525486,0.0,0.0,0.0,0.0,0.0,0.0117686884424119,0.0,0.0,0.0,0.0,0.0,0.0,0.0284390363691326,0.0,0.036568995565176
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241616266424654,0.0,0.0,0.0,0.0,0.0,0.0367888977616348,0.0,0.0121694164661063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098585669547563,0.0,0.0,0.0,0.0,0.0,0.0404577189195314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098134635140605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479652536007137,0.0,0.0104685425380285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883184619795277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167666874564563,0.0125252916788466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352320979036932,0.0413213365949187,0.5638736266043569,0.0,0.0,0.0,0.0223973863282607,0.0122567250300407,0.0,0.0,0.0,0.0,0.013739342851919,0.0,0.0,0.0,0.0,0.0,0.017203152179718
8,0.0,0.0,0.0,0.0,0.0,0.0056742932266412,0.0,0.0,0.0103257250350107,0.0,0.0,0.0,0.0,0.0,0.001612860064771,0.0,0.0077100031235473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038872080146231,0.0,0.0185610877752821,0.0,0.0,0.0,0.0,0.0306848270734119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132409876969853,0.0,0.0,0.0,0.0,0.0,0.0,0.0051830951980338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112169931454749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127938886612544,0.4439432255313107,0.0,0.0,0.0180557833228024,0.0,0.0,0.0,0.0,0.0045851446409821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081597292141625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3845802125833196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083507746332535,0.0,0.0,0.0,0.0,0.0070191763998296,0.0,0.0176303806184024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271929565205921,0.0149237220379192,0.5818770927117013,0.0100317242263716,0.0,0.0,0.0222180014236328,0.0,0.0,0.0,0.0,0.0,0.0178668651682074,0.0,0.0,0.0,0.0,0.0107886847777936,0.017203152179718
9,0.0,0.0,0.0197793320512406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198539938798575,0.0153155372485023,0.0,0.0,0.055383770066213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389318043545936,0.3959412585728039,0.0,0.0,0.3956722954703436,0.0196664272736196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348128752364809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009781711501941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121414827106793,0.0,0.0,0.0,0.0083564364180465,0.0,0.0,0.0,0.0,0.0,0.0548918395824051,0.13136788064979,0.5582581337043964,0.0,0.0,0.0,0.0,0.0,0.0,0.0097590183505289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200040806084871
